,n,p,k,sigma,lambda,method,time,error,numiters
1620,100,200,100,1,0,AT,0.06204390525817871,0.7359067231569906,160
1621,100,200,100,1,0,LLM,0.0790557861328125,0.735906892489501,160
1622,100,200,100,1,29.539251524386906,AT,0.13709664344787598,0.8367267915215284,340
1623,100,200,100,1,29.539251524386906,LLM,0.20014166831970215,0.8399433553348402,404
1624,100,200,100,1,0,AT,0.0620572566986084,0.7329140278310113,155
1625,100,200,100,1,0,LLM,0.07103657722473145,0.7329140672743669,155
1626,100,200,100,1,30.602415276755476,AT,0.12408804893493652,0.9088397954965916,314
1627,100,200,100,1,30.602415276755476,LLM,0.1461031436920166,0.9148660065361804,309
1628,100,200,100,1,0,AT,0.06604647636413574,0.7030557793158961,162
1629,100,200,100,1,0,LLM,0.08904910087585449,0.7030557647794785,162
1630,100,200,100,1,30.160736453867916,AT,0.12810349464416504,0.8672159643655866,315
1631,100,200,100,1,30.160736453867916,LLM,0.1731102466583252,0.8751979111122725,345
1632,100,200,100,1,0,AT,0.06004047393798828,0.7175881616224176,158
1633,100,200,100,1,0,LLM,0.08005714416503906,0.7175881583720567,159
1634,100,200,100,1,25.360556589945684,AT,0.13711071014404297,0.899341647242919,363
1635,100,200,100,1,25.360556589945684,LLM,0.19112086296081543,0.9060970010101392,417
1636,100,200,100,1,0,AT,0.05804085731506348,0.703211990314092,163
1637,100,200,100,1,0,LLM,0.07605481147766113,0.7032119462720103,163
1638,100,200,100,1,23.647422238554793,AT,0.13809728622436523,0.8705977924113861,349
1639,100,200,100,1,23.647422238554793,LLM,0.1651303768157959,0.8759938147710293,367
1640,100,200,100,1,0,AT,0.055025577545166016,0.7383890626825178,154
1641,100,200,100,1,0,LLM,0.07605361938476562,0.7383890820665913,154
1642,100,200,100,1,40.53162695317223,AT,0.11808300018310547,0.8619238998413902,327
1643,100,200,100,1,40.53162695317223,LLM,0.16511917114257812,0.8669238711759575,337
1644,100,200,100,1,0,AT,0.06304550170898438,0.6816950359615649,155
1645,100,200,100,1,0,LLM,0.08506035804748535,0.6816950660812282,155
1646,100,200,100,1,24.830450481943892,AT,0.14410066604614258,0.9149041653214754,365
1647,100,200,100,1,24.830450481943892,LLM,0.22415995597839355,0.9236925783229681,465
1648,100,200,100,1,0,AT,0.06404519081115723,0.7420580254027586,161
1649,100,200,100,1,0,LLM,0.08305907249450684,0.7420583597738271,173
1650,100,200,100,1,29.07217377932296,AT,0.12808918952941895,0.8957880341086697,309
1651,100,200,100,1,29.07217377932296,LLM,0.14410090446472168,0.9002677856130983,294
1652,100,200,100,1,0,AT,0.06604623794555664,0.6827292238457454,156
1653,100,200,100,1,0,LLM,0.07305335998535156,0.682730632378279,159
1654,100,200,100,1,29.070821886049888,AT,0.13609647750854492,0.854783169766944,344
1655,100,200,100,1,29.070821886049888,LLM,0.1751232147216797,0.8611119415500785,356
1656,100,200,100,1,0,AT,0.07004928588867188,0.6980606163119059,156
1657,100,200,100,1,0,LLM,0.06804800033569336,0.6980605126541153,155
1658,100,200,100,1,31.600983250948605,AT,0.1270897388458252,0.838499007970499,348
1659,100,200,100,1,31.600983250948605,LLM,0.1531224250793457,0.8438216884294522,348
1660,100,200,100,1,0,AT,0.05802798271179199,0.7091617010693605,160
1661,100,200,100,1,0,LLM,0.07605338096618652,0.7091608020006795,164
1662,100,200,100,1,29.57882598365501,AT,0.11207985877990723,0.9227115924889115,304
1663,100,200,100,1,29.57882598365501,LLM,0.15210843086242676,0.9317175464913877,313
1664,100,200,100,1,0,AT,0.05603909492492676,0.7510553492327999,155
1665,100,200,100,1,0,LLM,0.07805562019348145,0.7510547044483438,157
1666,100,200,100,1,28.143120831636523,AT,0.1120767593383789,0.8884478307530234,304
1667,100,200,100,1,28.143120831636523,LLM,0.20014142990112305,0.89417772343892,440
1668,100,200,100,1,0,AT,0.06204390525817871,0.6959989204541178,155
1669,100,200,100,1,0,LLM,0.08205795288085938,0.6959989226861132,155
1670,100,200,100,1,34.77923654369372,AT,0.11808323860168457,0.9160909819636192,313
1671,100,200,100,1,34.77923654369372,LLM,0.14411592483520508,0.9241862761456933,297
1672,100,200,100,1,0,AT,0.05902862548828125,0.5891259910987465,162
1673,100,200,100,1,0,LLM,0.06904935836791992,0.58912595013058,162
1674,100,200,100,1,29.26801234967139,AT,0.1360948085784912,0.8464514808504707,357
1675,100,200,100,1,29.26801234967139,LLM,0.16411733627319336,0.8566404271836479,357
1676,100,200,100,1,0,AT,0.06004142761230469,0.7247747238213846,160
1677,100,200,100,1,0,LLM,0.0690622329711914,0.7247746226929802,160
1678,100,200,100,1,40.9994149158037,AT,0.12707757949829102,0.8698386285674506,304
1679,100,200,100,1,40.9994149158037,LLM,0.1651153564453125,0.8737491519655246,325
1680,100,200,100,1,0,AT,0.05804133415222168,0.7283894735378306,150
1681,100,200,100,1,0,LLM,0.06904888153076172,0.7283888719177497,151
1682,100,200,100,1,31.697098898265832,AT,0.13310790061950684,0.8689455050337426,314
1683,100,200,100,1,31.697098898265832,LLM,0.1871178150177002,0.875504425767422,397
1684,100,200,100,1,0,AT,0.06504535675048828,0.6583297525294003,162
1685,100,200,100,1,0,LLM,0.08906292915344238,0.6583297516698723,162
1686,100,200,100,1,32.50014925845081,AT,0.13110685348510742,0.8723872586114174,343
1687,100,200,100,1,32.50014925845081,LLM,0.2131502628326416,0.879611276121858,424
1688,100,200,100,1,0,AT,0.061029911041259766,0.6776158594202092,156
1689,100,200,100,1,0,LLM,0.07906985282897949,0.6776161461441106,157
1690,100,200,100,1,22.041240601395383,AT,0.1581110954284668,0.8890991574570377,389
1691,100,200,100,1,22.041240601395383,LLM,0.20514488220214844,0.9021790848603176,468
1692,100,200,100,1,0,AT,0.08105754852294922,0.6852765191639777,178
1693,100,200,100,1,0,LLM,0.08706212043762207,0.685277734962025,175
1694,100,200,100,1,32.29723067733701,AT,0.1270909309387207,0.8443758879359856,349
1695,100,200,100,1,32.29723067733701,LLM,0.16111230850219727,0.8509275419235307,320
1696,100,200,100,1,0,AT,0.05704164505004883,0.6643982585274623,162
1697,100,200,100,1,0,LLM,0.07006168365478516,0.6643982621914047,162
1698,100,200,100,1,23.358412594655498,AT,0.12008261680603027,0.8222378291457944,338
1699,100,200,100,1,23.358412594655498,LLM,0.1771247386932373,0.8278258968784377,388
1700,100,200,100,1,0,AT,0.060042381286621094,0.7208006285921837,155
1701,100,200,100,1,0,LLM,0.0720510482788086,0.7208006341457704,155
1702,100,200,100,1,29.23565659203267,AT,0.14308500289916992,0.8880285051510467,373
1703,100,200,100,1,29.23565659203267,LLM,0.21415114402770996,0.8962731860275467,417
1704,100,200,100,1,0,AT,0.08005642890930176,0.6890523528640852,159
1705,100,200,100,1,0,LLM,0.08906126022338867,0.6890523390256881,160
1706,100,200,100,1,29.98610413060298,AT,0.12308669090270996,0.8879877271381774,326
1707,100,200,100,1,29.98610413060298,LLM,0.16711974143981934,0.8948194100010031,324
1708,100,200,100,1,0,AT,0.062044620513916016,0.6799432769613197,153
1709,100,200,100,1,0,LLM,0.0740518569946289,0.6799432581625793,153
1710,100,200,100,1,24.105910369182684,AT,0.15410804748535156,0.8015583414166291,371
1711,100,200,100,1,24.105910369182684,LLM,0.1991405487060547,0.8044264566373635,424
1712,100,200,100,1,0,AT,0.07104945182800293,0.7231354975393087,163
1713,100,200,100,1,0,LLM,0.08206558227539062,0.7231355312163492,162
1714,100,200,100,1,37.351963671352465,AT,0.15711212158203125,0.8763286029045204,401
1715,100,200,100,1,37.351963671352465,LLM,0.16711831092834473,0.879122236253003,347
1716,100,200,100,1,0,AT,0.06204366683959961,0.6357917489788831,175
1717,100,200,100,1,0,LLM,0.0770559310913086,0.635789648283611,163
1718,100,200,100,1,30.84230404097086,AT,0.127089262008667,0.954265783224634,331
1719,100,200,100,1,30.84230404097086,LLM,0.14810490608215332,0.965201814606662,287
1720,100,200,100,1,0,AT,0.07005143165588379,0.7384283415337162,161
1721,100,200,100,1,0,LLM,0.08505916595458984,0.7384281443024362,161
1722,100,200,100,1,25.42875392872977,AT,0.18312907218933105,0.9507286934455537,464
1723,100,200,100,1,25.42875392872977,LLM,0.30321311950683594,0.9572606658153155,618
1724,100,200,100,1,0,AT,0.05704069137573242,0.67557283147706,161
1725,100,200,100,1,0,LLM,0.07004904747009277,0.6755728143566472,161
1726,100,200,100,1,30.03689316519669,AT,0.11708474159240723,0.8789249773977726,322
1727,100,200,100,1,30.03689316519669,LLM,0.14911723136901855,0.8871724574341474,304
1728,100,200,100,1,0,AT,0.07104969024658203,0.7213424975274703,166
1729,100,200,100,1,0,LLM,0.07506489753723145,0.7213425242628682,161
1730,100,200,100,1,31.517400800187765,AT,0.12907791137695312,0.9136114226080384,323
1731,100,200,100,1,31.517400800187765,LLM,0.13809728622436523,0.9185370636893346,285
1732,100,200,100,1,0,AT,0.07405233383178711,0.718818643563083,194
1733,100,200,100,1,0,LLM,0.08305859565734863,0.718818546924017,191
1734,100,200,100,1,31.43926915569069,AT,0.10807681083679199,0.8952095937072013,309
1735,100,200,100,1,31.43926915569069,LLM,0.11908531188964844,0.9008645818508068,264
1736,100,200,100,1,0,AT,0.0770413875579834,0.7328780216163915,161
1737,100,200,100,1,0,LLM,0.08105754852294922,0.7328776234550546,161
1738,100,200,100,1,34.23503961453465,AT,0.1481180191040039,0.9562633450103113,394
1739,100,200,100,1,34.23503961453465,LLM,0.20012760162353516,0.9630161609667693,441
1740,100,200,100,1,0,AT,0.07105278968811035,0.7568082464066879,163
1741,100,200,100,1,0,LLM,0.07104897499084473,0.7568082058568594,163
1742,100,200,100,1,27.707628763433206,AT,0.12908935546875,0.9337985872925608,338
1743,100,200,100,1,27.707628763433206,LLM,0.16211628913879395,0.9397702462493166,325
1744,100,200,100,1,0,AT,0.06104397773742676,0.6965306501474938,156
1745,100,200,100,1,0,LLM,0.06804847717285156,0.6965311996218414,156
1746,100,200,100,1,31.52326889983498,AT,0.1270897388458252,0.8696271195913193,322
1747,100,200,100,1,31.52326889983498,LLM,0.14910292625427246,0.876128908561206,319
1748,100,200,100,1,0,AT,0.06204485893249512,0.7104910666373299,171
1749,100,200,100,1,0,LLM,0.07004857063293457,0.7104904133371636,158
1750,100,200,100,1,28.925955826563804,AT,0.15512323379516602,0.8887552425317102,371
1751,100,200,100,1,28.925955826563804,LLM,0.17411136627197266,0.8950025164750308,372
1752,100,200,100,1,0,AT,0.07506418228149414,0.7171286209029715,156
1753,100,200,100,1,0,LLM,0.0720372200012207,0.7171286531486899,156
1754,100,200,100,1,29.864235738212763,AT,0.1340944766998291,0.8986748103800783,331
1755,100,200,100,1,29.864235738212763,LLM,0.17812776565551758,0.9057209542721633,332
1756,100,200,100,1,0,AT,0.07305192947387695,0.6556605192177833,155
1757,100,200,100,1,0,LLM,0.08305811882019043,0.6556608886381319,156
1758,100,200,100,1,29.86036823428109,AT,0.12408804893493652,0.8439175623906132,322
1759,100,200,100,1,29.86036823428109,LLM,0.16111326217651367,0.8523710556604976,309
1760,100,200,100,1,0,AT,0.05805516242980957,0.6700782490746201,162
1761,100,200,100,1,0,LLM,0.07303810119628906,0.6700782459154422,162
1762,100,200,100,1,25.106310008095825,AT,0.13009262084960938,0.8885646787859635,338
1763,100,200,100,1,25.106310008095825,LLM,0.16312789916992188,0.8944299364324645,291
1764,100,200,100,1,0,AT,0.06303095817565918,0.6352819904764396,163
1765,100,200,100,1,0,LLM,0.06904888153076172,0.6352821032867169,163
1766,100,200,100,1,29.978933968571248,AT,0.1390981674194336,0.8890911957286187,332
1767,100,200,100,1,29.978933968571248,LLM,0.1941370964050293,0.8992405677676258,391
1768,100,200,100,1,0,AT,0.05703997611999512,0.7282424516471595,159
1769,100,200,100,1,0,LLM,0.07004976272583008,0.7282424039711928,159
1770,100,200,100,1,31.140850644666415,AT,0.14210033416748047,0.86583050297711,364
1771,100,200,100,1,31.140850644666415,LLM,0.1681194305419922,0.8697878240287387,348
1772,100,200,100,1,0,AT,0.06204366683959961,0.6683435309139856,154
1773,100,200,100,1,0,LLM,0.07505369186401367,0.6683438268441083,155
1774,100,200,100,1,42.178916912276,AT,0.12508893013000488,0.9726217820467642,310
1775,100,200,100,1,42.178916912276,LLM,0.1410980224609375,0.9838046817855403,302
1776,100,200,100,1,0,AT,0.07006311416625977,0.661828234479969,163
1777,100,200,100,1,0,LLM,0.0720372200012207,0.661828278082536,163
1778,100,200,100,1,31.47826884898941,AT,0.13809728622436523,0.8400019381911479,382
1779,100,200,100,1,31.47826884898941,LLM,0.19915461540222168,0.8472026898545256,407
1780,100,200,100,1,0,AT,0.05804038047790527,0.757760677772877,161
1781,100,200,100,1,0,LLM,0.08205771446228027,0.7577606966877559,161
1782,100,200,100,1,34.106107608693875,AT,0.14010071754455566,0.8953726762218214,383
1783,100,200,100,1,34.106107608693875,LLM,0.1771225929260254,0.899037858785841,375
1784,100,200,100,1,0,AT,0.059041738510131836,0.7377986969984243,155
1785,100,200,100,1,0,LLM,0.077056884765625,0.7377987589261014,155
1786,100,200,100,1,27.833543143836508,AT,0.14809060096740723,0.9506389276935323,372
1787,100,200,100,1,27.833543143836508,LLM,0.17212247848510742,0.9557595315170664,374
1788,100,200,100,1,0,AT,0.06804800033569336,0.6983804849009982,167
1789,100,200,100,1,0,LLM,0.08005666732788086,0.6983805425639062,167
1790,100,200,100,1,31.284163524269424,AT,0.12608742713928223,0.9021117157722983,345
1791,100,200,100,1,31.284163524269424,LLM,0.15410876274108887,0.9119472915946422,336
1792,100,200,100,1,0,AT,0.06404566764831543,0.7084111781986447,156
1793,100,200,100,1,0,LLM,0.0670468807220459,0.708410991793298,156
1794,100,200,100,1,30.926065461129127,AT,0.1561110019683838,0.8356593277194332,345
1795,100,200,100,1,30.926065461129127,LLM,0.17912554740905762,0.8423481368189114,389
1796,100,200,100,1,0,AT,0.059041500091552734,0.7203941715361473,166
1797,100,200,100,1,0,LLM,0.07004952430725098,0.7203943106453053,166
1798,100,200,100,1,28.50642531979018,AT,0.13309383392333984,0.9057394582186379,329
1799,100,200,100,1,28.50642531979018,LLM,0.16913318634033203,0.9145286814993235,366
1800,100,200,100,1,0,AT,0.06103086471557617,0.726260487978448,162
1801,100,200,100,1,0,LLM,0.07104897499084473,0.7262604752319567,162
1802,100,200,100,1,26.68981402474945,AT,0.14010000228881836,0.8773223737948644,359
1803,100,200,100,1,26.68981402474945,LLM,0.20614409446716309,0.8835718870068302,413
1804,100,200,100,1,0,AT,0.06403303146362305,0.7103963937105628,155
1805,100,200,100,1,0,LLM,0.06904721260070801,0.7103964382262973,155
1806,100,200,100,1,31.79662693173942,AT,0.1150810718536377,0.8698021355882719,278
1807,100,200,100,1,31.79662693173942,LLM,0.1631317138671875,0.8783436798392197,331
1808,100,200,100,1,0,AT,0.06504631042480469,0.7120995233832855,161
1809,100,200,100,1,0,LLM,0.07705545425415039,0.7120996578056962,162
1810,100,200,100,1,38.02606931742421,AT,0.14410090446472168,0.8896958571632766,339
1811,100,200,100,1,38.02606931742421,LLM,0.19113469123840332,0.8951358750621793,406
1812,100,200,100,1,0,AT,0.06504607200622559,0.7127308744635822,161
1813,100,200,100,1,0,LLM,0.06804704666137695,0.7127310455024813,159
1814,100,200,100,1,29.705204940723977,AT,0.12408638000488281,0.866735397780245,314
1815,100,200,100,1,29.705204940723977,LLM,0.1871337890625,0.873652473128657,391
1816,100,200,100,1,0,AT,0.07305121421813965,0.7098456756069385,162
1817,100,200,100,1,0,LLM,0.08306074142456055,0.7098457389660132,162
1818,100,200,100,1,29.506248767816007,AT,0.13808465003967285,0.9129638439014457,357
1819,100,200,100,1,29.506248767816007,LLM,0.15010690689086914,0.9212692596987253,310
1820,100,200,100,1,0,AT,0.06004166603088379,0.7518459788879936,170
1821,100,200,100,1,0,LLM,0.09107828140258789,0.7518458953255189,168
1822,100,200,100,1,30.243179717342723,AT,0.12307381629943848,0.8319197519546726,320
1823,100,200,100,1,30.243179717342723,LLM,0.15510964393615723,0.8347930520936486,303
1824,100,200,100,1,0,AT,0.059041738510131836,0.7678608646670898,150
1825,100,200,100,1,0,LLM,0.06804919242858887,0.7678616268795327,149
1826,100,200,100,1,26.13552940200566,AT,0.13709545135498047,0.8573475490166191,313
1827,100,200,100,1,26.13552940200566,LLM,0.1561126708984375,0.8610818497077944,350
1828,100,200,100,1,0,AT,0.0550384521484375,0.6922376338620964,155
1829,100,200,100,1,0,LLM,0.07605361938476562,0.6922383556181374,156
1830,100,200,100,1,26.992567340962875,AT,0.14510393142700195,0.8718222617067041,374
1831,100,200,100,1,26.992567340962875,LLM,0.1410999298095703,0.8771734310527909,287
1832,100,200,100,1,0,AT,0.06404519081115723,0.7102278719398913,177
1833,100,200,100,1,0,LLM,0.08305835723876953,0.710220656489302,166
1834,100,200,100,1,24.43743394167621,AT,0.13909673690795898,0.9080357548231411,345
1835,100,200,100,1,24.43743394167621,LLM,0.18513202667236328,0.9154198652400991,375
1836,100,200,100,1,0,AT,0.0600430965423584,0.7036939407645854,155
1837,100,200,100,1,0,LLM,0.08305835723876953,0.7036944814751503,155
1838,100,200,100,1,28.087625838197763,AT,0.14410090446472168,0.887040033702935,362
1839,100,200,100,1,28.087625838197763,LLM,0.16912007331848145,0.8947201366253174,346
1840,100,200,100,1,0,AT,0.06804800033569336,0.6459156595930441,174
1841,100,200,100,1,0,LLM,0.08505892753601074,0.645915592100136,176
1842,100,200,100,1,28.403540533234587,AT,0.20214271545410156,0.8747130536615105,485
1843,100,200,100,1,28.403540533234587,LLM,0.2691917419433594,0.8803227158985457,581
1844,100,200,100,1,0,AT,0.060041189193725586,0.7361770433880274,156
1845,100,200,100,1,0,LLM,0.07005143165588379,0.7361770443559469,156
1846,100,200,100,1,32.21895666081028,AT,0.11508035659790039,0.84987529845408,325
1847,100,200,100,1,32.21895666081028,LLM,0.16912031173706055,0.8542027562057612,343
1848,100,200,100,1,0,AT,0.06804609298706055,0.7022519345518685,162
1849,100,200,100,1,0,LLM,0.07505297660827637,0.7022521602170851,160
1850,100,200,100,1,30.10825581373654,AT,0.14310097694396973,0.9397438877565467,382
1851,100,200,100,1,30.10825581373654,LLM,0.2081470489501953,0.9448438022856237,417
1852,100,200,100,1,0,AT,0.05804085731506348,0.7503047444665873,156
1853,100,200,100,1,0,LLM,0.072052001953125,0.7503042797492678,157
1854,100,200,100,1,30.617046885316455,AT,0.11908411979675293,0.8644106349753637,324
1855,100,200,100,1,30.617046885316455,LLM,0.21016216278076172,0.8679145318937677,415
1856,100,200,100,1,0,AT,0.07503485679626465,0.6605003778473616,162
1857,100,200,100,1,0,LLM,0.08906435966491699,0.6605003771108238,162
1858,100,200,100,1,29.734200420313197,AT,0.13809752464294434,0.864583901794529,352
1859,100,200,100,1,29.734200420313197,LLM,0.14910650253295898,0.8713344830881375,332
1860,100,200,100,1,0,AT,0.06404328346252441,0.7154434334120475,157
1861,100,200,100,1,0,LLM,0.06804800033569336,0.7154436106101534,157
1862,100,200,100,1,22.096885017037106,AT,0.13309431076049805,0.8911165426339044,345
1863,100,200,100,1,22.096885017037106,LLM,0.1991405487060547,0.8962283519063693,410
1864,100,200,100,1,0,AT,0.06204485893249512,0.7153415936226792,159
1865,100,200,100,1,0,LLM,0.07405304908752441,0.7153411360416715,155
1866,100,200,100,1,29.882887690110085,AT,0.1170799732208252,0.908357436714852,291
1867,100,200,100,1,29.882887690110085,LLM,0.11508297920227051,0.9164508267782314,254
1868,100,200,100,1,0,AT,0.0720510482788086,0.6803338625501416,156
1869,100,200,100,1,0,LLM,0.0670461654663086,0.6803338548530873,156
1870,100,200,100,1,19.057039901294285,AT,0.13709640502929688,0.883630003412038,370
1871,100,200,100,1,19.057039901294285,LLM,0.17412281036376953,0.8920262805192768,366
1872,100,200,100,1,0,AT,0.056040287017822266,0.7283411628229425,155
1873,100,200,100,1,0,LLM,0.09206414222717285,0.728340194448097,168
1874,100,200,100,1,24.98691197350102,AT,0.16611814498901367,0.8705669279099074,426
1875,100,200,100,1,24.98691197350102,LLM,0.2201533317565918,0.8728749055348836,476
1876,100,200,100,1,0,AT,0.0670468807220459,0.6988589550482718,162
1877,100,200,100,1,0,LLM,0.07105135917663574,0.69885899933781,162
1878,100,200,100,1,26.962193054788386,AT,0.1481168270111084,0.8658110627410636,370
1879,100,200,100,1,26.962193054788386,LLM,0.18812060356140137,0.8713955300511297,416
1880,100,200,100,1,0,AT,0.06404495239257812,0.71566386216368,155
1881,100,200,100,1,0,LLM,0.08405804634094238,0.7156640691220899,158
1882,100,200,100,1,28.651312696978536,AT,0.11308097839355469,0.9322318395617296,305
1883,100,200,100,1,28.651312696978536,LLM,0.1431131362915039,0.9395263748505585,313
1884,100,200,100,1,0,AT,0.05403852462768555,0.76228457579592,150
1885,100,200,100,1,0,LLM,0.0790550708770752,0.7622845027547789,149
1886,100,200,100,1,26.69116113093813,AT,0.12908935546875,0.9141936188436367,327
1887,100,200,100,1,26.69116113093813,LLM,0.12608909606933594,0.9192489995026364,288
1888,100,200,100,1,0,AT,0.06404590606689453,0.647983493038401,162
1889,100,200,100,1,0,LLM,0.08305954933166504,0.647983560404505,162
1890,100,200,100,1,34.99716979407679,AT,0.13310575485229492,0.8528654829510052,344
1891,100,200,100,1,34.99716979407679,LLM,0.17110729217529297,0.8617327654103846,350
1892,100,200,100,1,0,AT,0.06504607200622559,0.6924169642008013,169
1893,100,200,100,1,0,LLM,0.08706235885620117,0.692416971480049,169
1894,100,200,100,1,33.37841479203229,AT,0.1411128044128418,0.9651438987605134,350
1895,100,200,100,1,33.37841479203229,LLM,0.18611717224121094,0.9753394492070734,385
1896,100,200,100,1,0,AT,0.06604719161987305,0.7405425184615896,155
1897,100,200,100,1,0,LLM,0.07205057144165039,0.7405424969473177,155
1898,100,200,100,1,26.76458663317316,AT,0.1270909309387207,0.8688174716998486,332
1899,100,200,100,1,26.76458663317316,LLM,0.14910364151000977,0.8760854495419423,338
1900,100,200,100,1,0,AT,0.06904888153076172,0.7347892107837234,161
1901,100,200,100,1,0,LLM,0.07706856727600098,0.734789199593958,160
1902,100,200,100,1,29.5177718650355,AT,0.1340806484222412,0.9154214375292021,385
1903,100,200,100,1,29.5177718650355,LLM,0.20714664459228516,0.922895047600806,472
1904,100,200,100,1,0,AT,0.06204366683959961,0.7225063379792318,167
1905,100,200,100,1,0,LLM,0.0930793285369873,0.7225064764618222,167
1906,100,200,100,1,24.173265499159108,AT,0.1580982208251953,0.8431557841779012,387
1907,100,200,100,1,24.173265499159108,LLM,0.18513011932373047,0.8479415528729745,413
1908,100,200,100,1,0,AT,0.07705450057983398,0.7456504186194234,162
1909,100,200,100,1,0,LLM,0.07205080986022949,0.7456503868789065,162
1910,100,200,100,1,22.90867713456072,AT,0.15411019325256348,0.9485475719580964,386
1911,100,200,100,1,22.90867713456072,LLM,0.17813825607299805,0.955082011090537,372
1912,100,200,100,1,0,AT,0.056028127670288086,0.6865658565342766,157
1913,100,200,100,1,0,LLM,0.06904792785644531,0.6865657357167858,157
1914,100,200,100,1,26.9561401832994,AT,0.13009262084960938,0.8896736872002198,356
1915,100,200,100,1,26.9561401832994,LLM,0.19713807106018066,0.8958615439680041,393
1916,100,200,100,1,0,AT,0.08105731010437012,0.7413915930810419,172
1917,100,200,100,1,0,LLM,0.08205914497375488,0.7413916166108772,170
1918,100,200,100,1,30.735526407129775,AT,0.14209842681884766,0.913539620644899,344
1919,100,200,100,1,30.735526407129775,LLM,0.1651167869567871,0.9181821160037359,347
1920,100,200,100,1,0,AT,0.06404495239257812,0.6938540564289866,159
1921,100,200,100,1,0,LLM,0.06905055046081543,0.6938533886408871,154
1922,100,200,100,1,30.06621113388998,AT,0.1481020450592041,0.8829812612683193,398
1923,100,200,100,1,30.06621113388998,LLM,0.1991419792175293,0.8881475654746336,424
1924,100,200,100,1,0,AT,0.06304335594177246,0.6771092090964441,162
1925,100,200,100,1,0,LLM,0.0840611457824707,0.6771092052993215,162
1926,100,200,100,1,39.5755148235363,AT,0.1431131362915039,0.919910248684307,350
1927,100,200,100,1,39.5755148235363,LLM,0.17411065101623535,0.929382922907876,381
1928,100,200,100,1,0,AT,0.06004142761230469,0.6870611022917872,168
1929,100,200,100,1,0,LLM,0.0790557861328125,0.6870656144412125,157
1930,100,200,100,1,28.17754965804494,AT,0.11309170722961426,0.8437392855515843,316
1931,100,200,100,1,28.17754965804494,LLM,0.16210103034973145,0.8484939688338616,350
1932,100,200,100,1,0,AT,0.06404566764831543,0.7083518677582087,167
1933,100,200,100,1,0,LLM,0.07805395126342773,0.7083519725127987,168
1934,100,200,100,1,32.00917473917796,AT,0.13609576225280762,0.9459005831225555,348
1935,100,200,100,1,32.00917473917796,LLM,0.13209319114685059,0.9517912728925815,297
1936,100,200,100,1,0,AT,0.0600433349609375,0.7706907595556691,156
1937,100,200,100,1,0,LLM,0.0670478343963623,0.770690762262542,156
1938,100,200,100,1,35.580324490712286,AT,0.1270897388458252,0.8845260577653761,335
1939,100,200,100,1,35.580324490712286,LLM,0.12608885765075684,0.8883488726086042,291
1940,100,200,100,1,0,AT,0.06804752349853516,0.6982232972305747,180
1941,100,200,100,1,0,LLM,0.08907628059387207,0.6982234026592473,179
1942,100,200,100,1,30.575542182684302,AT,0.13608288764953613,0.8966142596760376,382
1943,100,200,100,1,30.575542182684302,LLM,0.17812585830688477,0.9029870256334915,388
1944,100,200,100,1,0,AT,0.07004952430725098,0.6562295755936298,163
1945,100,200,100,1,0,LLM,0.0790555477142334,0.6562289344544555,155
1946,100,200,100,1,30.95827143900228,AT,0.14308834075927734,0.8975966515530308,389
1947,100,200,100,1,30.95827143900228,LLM,0.17212247848510742,0.9072171087145599,383
1948,100,200,100,1,0,AT,0.06804656982421875,0.7498213358473922,163
1949,100,200,100,1,0,LLM,0.08505916595458984,0.7498213404146803,163
1950,100,200,100,1,25.51948954790675,AT,0.1461036205291748,0.8906451081842194,377
1951,100,200,100,1,25.51948954790675,LLM,0.22516083717346191,0.895127220727851,470
1952,100,200,100,1,0,AT,0.053034305572509766,0.6653809287332314,150
1953,100,200,100,1,0,LLM,0.06404495239257812,0.6653809837214184,150
1954,100,200,100,1,26.705072588355925,AT,0.16211414337158203,0.8128287065987493,414
1955,100,200,100,1,26.705072588355925,LLM,0.21816802024841309,0.8198055198919783,444
1956,100,200,100,1,0,AT,0.0650322437286377,0.690909832975894,155
1957,100,200,100,1,0,LLM,0.07505464553833008,0.6909099111377786,155
1958,100,200,100,1,29.403445083262238,AT,0.15210771560668945,0.851015742281643,350
1959,100,200,100,1,29.403445083262238,LLM,0.2131490707397461,0.8564519735277051,440
1960,100,200,100,1,0,AT,0.05904197692871094,0.705689221852083,162
1961,100,200,100,1,0,LLM,0.07906913757324219,0.705689254175023,162
1962,100,200,100,1,31.173328446971325,AT,0.108062744140625,0.830054855540001,299
1963,100,200,100,1,31.173328446971325,LLM,0.1531219482421875,0.8360153545448012,351
1964,100,200,100,1,0,AT,0.06403160095214844,0.7738872824492721,160
1965,100,200,100,1,0,LLM,0.07004976272583008,0.7738875998371617,161
1966,100,200,100,1,34.795436851699996,AT,0.1410994529724121,0.9342220205895673,356
1967,100,200,100,1,34.795436851699996,LLM,0.1651303768157959,0.9384882631890369,331
1968,100,200,100,1,0,AT,0.06804847717285156,0.6827883150194922,156
1969,100,200,100,1,0,LLM,0.0670468807220459,0.6827883305618221,156
1970,100,200,100,1,25.655119835775153,AT,0.11708331108093262,0.8412313729379455,324
1971,100,200,100,1,25.655119835775153,LLM,0.17412233352661133,0.8493817374523956,383
1972,100,200,100,1,0,AT,0.06606054306030273,0.706155303213069,181
1973,100,200,100,1,0,LLM,0.07605409622192383,0.7061547624793376,169
1974,100,200,100,1,27.79833441080028,AT,0.1270759105682373,0.8774211930443468,339
