,n,p,k,sigma,lambda,method,time,error,numiters
405,500,250,200,1,0,LLM,0.33123278617858887,0.00710514306822172,171
406,500,250,200,1,66.7415901909458,AT,0.1751241683959961,0.030351182009929943,122
407,500,250,200,1,66.7415901909458,LLM,0.23066306114196777,0.028658818679343754,123
408,500,250,200,1,0,AT,0.25018954277038574,0.008174897623645573,165
409,500,250,200,1,0,LLM,0.30820560455322266,0.0081712314042733,167
410,500,250,200,1,81.67586338096814,AT,0.1961374282836914,0.03987821467371063,133
411,500,250,200,1,81.67586338096814,LLM,0.22666025161743164,0.03853289941578609,120
412,500,250,200,1,0,AT,0.24517345428466797,0.0064674302352608955,164
413,500,250,200,1,0,LLM,0.302715539932251,0.006472894626520859,165
414,500,250,200,1,64.42960947249156,AT,0.18963265419006348,0.03211924083729562,123
415,500,250,200,1,64.42960947249156,LLM,0.20764803886413574,0.030533973876667293,116
416,500,250,200,1,0,AT,0.25968384742736816,0.007010119128751148,173
417,500,250,200,1,0,LLM,0.32923078536987305,0.007040349358308296,175
418,500,250,200,1,56.02279529908857,AT,0.188018798828125,0.025186247219926575,129
419,500,250,200,1,56.02279529908857,LLM,0.22465920448303223,0.02361565332179241,126
420,500,250,200,1,0,AT,0.2711930274963379,0.006991478220497411,177
421,500,250,200,1,0,LLM,0.3587520122528076,0.006921690866746118,179
422,500,250,200,1,56.825580953483716,AT,0.20515871047973633,0.0326411402673494,139
423,500,250,200,1,56.825580953483716,LLM,0.2531778812408447,0.030094405443867815,132
424,500,250,200,1,0,AT,0.24067044258117676,0.007975306347717943,162
425,500,250,200,1,0,LLM,0.2822132110595703,0.0079771818610338,161
426,500,250,200,1,77.60021132270776,AT,0.20514559745788574,0.03747614891401195,134
427,500,250,200,1,77.60021132270776,LLM,0.21164846420288086,0.03554209468157819,118
428,500,250,200,1,0,AT,0.25718235969543457,0.007517242369402551,171
429,500,250,200,1,0,LLM,0.3062286376953125,0.007108410085731278,157
430,500,250,200,1,60.09071809697596,AT,0.20863556861877441,0.026744888451389805,128
431,500,250,200,1,60.09071809697596,LLM,0.20614409446716309,0.02536325031771298,117
432,500,250,200,1,0,AT,0.272707462310791,0.0077810480282038425,171
433,500,250,200,1,0,LLM,0.29871153831481934,0.0075946348388576,160
434,500,250,200,1,62.255619799679984,AT,0.2061448097229004,0.029937929725326506,129
435,500,250,200,1,62.255619799679984,LLM,0.2471756935119629,0.028467646983407247,129
436,500,250,200,1,0,AT,0.2561814785003662,0.007911622460902042,168
437,500,250,200,1,0,LLM,0.32272839546203613,0.007980099785429632,177
438,500,250,200,1,70.7980216401626,AT,0.20517826080322266,0.034803539343541176,131
439,500,250,200,1,70.7980216401626,LLM,0.23466730117797852,0.03271518726896982,124
440,500,250,200,1,0,AT,0.24016809463500977,0.008069874770649346,161
441,500,250,200,1,0,LLM,0.3157227039337158,0.008090171813299317,161
442,500,250,200,1,80.91531544298145,AT,0.19814038276672363,0.03277769985261464,123
443,500,250,200,1,80.91531544298145,LLM,0.2156519889831543,0.031310113332101354,122
444,500,250,200,1,0,AT,0.24367237091064453,0.006832507038085266,167
445,500,250,200,1,0,LLM,0.30321407318115234,0.006832555800295172,167
446,500,250,200,1,61.153359218902004,AT,0.20414495468139648,0.02885022177776697,134
447,500,250,200,1,61.153359218902004,LLM,0.24717402458190918,0.027766996922204086,137
448,500,250,200,1,0,AT,0.23666739463806152,0.007892795934604888,166
449,500,250,200,1,0,LLM,0.2897043228149414,0.00789868445914797,163
450,500,250,200,1,57.78728420290678,AT,0.18062829971313477,0.024904017486110333,125
451,500,250,200,1,57.78728420290678,LLM,0.22365760803222656,0.0238318565050684,124
452,500,250,200,1,0,AT,0.26218485832214355,0.006791871119365878,173
453,500,250,200,1,0,LLM,0.3352510929107666,0.006799834922781474,175
454,500,250,200,1,80.32053828741897,AT,0.17412233352661133,0.0386617953602,121
455,500,250,200,1,80.32053828741897,LLM,0.21164941787719727,0.03707899492865245,119
456,500,250,200,1,0,AT,0.24367284774780273,0.00624879563778426,159
457,500,250,200,1,0,LLM,0.2897148132324219,0.006247254035963446,159
458,500,250,200,1,73.17966114167533,AT,0.19263505935668945,0.03657664086780707,132
459,500,250,200,1,73.17966114167533,LLM,0.2346658706665039,0.034975591985057605,130
460,500,250,200,1,0,AT,0.26371288299560547,0.007326591867653567,165
461,500,250,200,1,0,LLM,0.32521581649780273,0.007345945019262584,167
462,500,250,200,1,62.76585475278166,AT,0.1871337890625,0.031015688534192315,126
463,500,250,200,1,62.76585475278166,LLM,0.21665263175964355,0.029287612793507802,118
464,500,250,200,1,0,AT,0.25017595291137695,0.007672979343958911,163
465,500,250,200,1,0,LLM,0.31272101402282715,0.007677656044409397,163
466,500,250,200,1,66.39736258216928,AT,0.18563103675842285,0.02828951250253521,126
467,500,250,200,1,66.39736258216928,LLM,0.24617362022399902,0.026595721244791783,119
468,500,250,200,1,0,AT,0.2616846561431885,0.007515076920865011,165
469,500,250,200,1,0,LLM,0.2927062511444092,0.0074376595216672755,155
470,500,250,200,1,58.22309978749996,AT,0.1936352252960205,0.028452948894390834,120
471,500,250,200,1,58.22309978749996,LLM,0.2436830997467041,0.027240436410842034,124
472,500,250,200,1,0,AT,0.2582418918609619,0.007259796956418554,175
473,500,250,200,1,0,LLM,0.3162233829498291,0.0072056738239966904,171
474,500,250,200,1,63.53197431046948,AT,0.18613147735595703,0.036344144653415296,120
475,500,250,200,1,63.53197431046948,LLM,0.24567365646362305,0.03410268585885208,121
476,500,250,200,1,0,AT,0.2561945915222168,0.0072784420160314275,172
477,500,250,200,1,0,LLM,0.30820369720458984,0.0072542141582210545,173
478,500,250,200,1,72.70050586039181,AT,0.18362975120544434,0.03543984289136834,127
479,500,250,200,1,72.70050586039181,LLM,0.2251589298248291,0.03353963376080487,120
480,500,250,200,1,0,AT,0.23916912078857422,0.00696036406769272,158
481,500,250,200,1,0,LLM,0.2972097396850586,0.0070066337864370795,163
482,500,250,200,1,68.90037291367595,AT,0.19213628768920898,0.03253904273149177,131
483,500,250,200,1,68.90037291367595,LLM,0.23616647720336914,0.03133650118406179,129
484,500,250,200,1,0,AT,0.2496778964996338,0.00694225784910145,164
485,500,250,200,1,0,LLM,0.30571436882019043,0.006932601317743427,165
486,500,250,200,1,74.18194270949421,AT,0.20714592933654785,0.03277091388104572,127
487,500,250,200,1,74.18194270949421,LLM,0.22816157341003418,0.03026538175908081,121
488,500,250,200,1,0,AT,0.26518678665161133,0.007581457746183039,172
489,500,250,200,1,0,LLM,0.3237287998199463,0.007566678132679862,171
490,500,250,200,1,79.0701658669459,AT,0.20464468002319336,0.03708534934423858,130
491,500,250,200,1,79.0701658669459,LLM,0.2371680736541748,0.03533961675673031,127
492,500,250,200,1,0,AT,0.26018524169921875,0.007146015943424192,168
493,500,250,200,1,0,LLM,0.3082163333892822,0.007122823431624086,170
494,500,250,200,1,69.02843835742107,AT,0.20214295387268066,0.03475426166667922,133
495,500,250,200,1,69.02843835742107,LLM,0.22215676307678223,0.03320229476211204,126
496,500,250,200,1,0,AT,0.24417400360107422,0.007376426857813487,167
497,500,250,200,1,0,LLM,0.31272006034851074,0.0073787124453458764,167
498,500,250,200,1,67.63535785969248,AT,0.19964265823364258,0.03240997928517671,128
499,500,250,200,1,67.63535785969248,LLM,0.2346653938293457,0.030978833584751266,128
500,500,250,200,1,0,AT,0.2731931209564209,0.007226893720460592,168
501,500,250,200,1,0,LLM,0.3252291679382324,0.007222158196376793,172
502,500,250,200,1,67.32114283477398,AT,0.2016434669494629,0.03337259607112314,125
503,500,250,200,1,67.32114283477398,LLM,0.2251582145690918,0.03188435767384877,122
504,500,250,200,1,0,AT,0.25369787216186523,0.007344866943915788,167
505,500,250,200,1,0,LLM,0.3042147159576416,0.007359632167929275,167
506,500,250,200,1,61.949388816425866,AT,0.17412281036376953,0.028847090018661488,117
507,500,250,200,1,61.949388816425866,LLM,0.23166513442993164,0.02763733823230851,124
508,500,250,200,1,0,AT,0.24867010116577148,0.007208551245813651,160
509,500,250,200,1,0,LLM,0.29871153831481934,0.007195101848969761,162
510,500,250,200,1,58.792609823734836,AT,0.19613933563232422,0.029612801556977104,130
511,500,250,200,1,58.792609823734836,LLM,0.22565913200378418,0.028198728759365608,123
512,500,250,200,1,0,AT,0.23516416549682617,0.006869461549550543,160
513,500,250,200,1,0,LLM,0.31322264671325684,0.006866697096774458,161
514,500,250,200,1,72.21215889764295,AT,0.17562341690063477,0.035736136376331586,121
515,500,250,200,1,72.21215889764295,LLM,0.2106485366821289,0.033726456364247766,115
516,500,250,200,1,0,AT,0.23066186904907227,0.007035135339273624,159
517,500,250,200,1,0,LLM,0.3022148609161377,0.007023171242521249,160
518,500,250,200,1,78.3386456644069,AT,0.17362141609191895,0.040288181429794734,115
519,500,250,200,1,78.3386456644069,LLM,0.2111494541168213,0.03835493427823403,117
520,500,250,200,1,0,AT,0.2681903839111328,0.007435128376097485,167
521,500,250,200,1,0,LLM,0.3112194538116455,0.007418118871395642,165
522,500,250,200,1,68.63102119869404,AT,0.1916346549987793,0.03121880749733629,123
523,500,250,200,1,68.63102119869404,LLM,0.2206556797027588,0.030028624502628058,122
524,500,250,200,1,0,AT,0.2852005958557129,0.007314788018707601,179
525,500,250,200,1,0,LLM,0.3642573356628418,0.007300960034247338,177
526,500,250,200,1,67.13089206012151,AT,0.1991405487060547,0.03826712742893172,138
527,500,250,200,1,67.13089206012151,LLM,0.2556803226470947,0.03705470539437781,132
528,500,250,200,1,0,AT,0.25019001960754395,0.007171874606141662,164
529,500,250,200,1,0,LLM,0.2876894474029541,0.00725098034229433,158
530,500,250,200,1,63.134359421164184,AT,0.17912673950195312,0.024291415039779073,121
531,500,250,200,1,63.134359421164184,LLM,0.23416447639465332,0.023048965859094134,125
532,500,250,200,1,0,AT,0.24517321586608887,0.006927400798527109,166
533,500,250,200,1,0,LLM,0.3167235851287842,0.006948525428700146,168
534,500,250,200,1,60.59218725860223,AT,0.1846306324005127,0.0313193590535974,130
535,500,250,200,1,60.59218725860223,LLM,0.22365903854370117,0.029287431130643336,122
536,500,250,200,1,0,AT,0.23166322708129883,0.0067778858796311925,155
537,500,250,200,1,0,LLM,0.31522250175476074,0.006866764788515273,172
538,500,250,200,1,68.05510738885894,AT,0.20464372634887695,0.03616503543074965,129
539,500,250,200,1,68.05510738885894,LLM,0.21915531158447266,0.03446393161062837,121
540,500,250,200,1,0,AT,0.266772985458374,0.006287459355162472,169
541,500,250,200,1,0,LLM,0.30071234703063965,0.006286373415054269,168
542,500,250,200,1,62.302972133297786,AT,0.18062639236450195,0.03163446149469335,123
543,500,250,200,1,62.302972133297786,LLM,0.24117040634155273,0.030315077011315344,131
544,500,250,200,1,0,AT,0.24817681312561035,0.007358732021961856,169
545,500,250,200,1,0,LLM,0.31071925163269043,0.00726220129031407,167
546,500,250,200,1,65.76511973901255,AT,0.21465086936950684,0.031034496722771882,141
547,500,250,200,1,65.76511973901255,LLM,0.23116374015808105,0.029271317344252493,124
548,500,250,200,1,0,AT,0.25267863273620605,0.007201474763958544,166
549,500,250,200,1,0,LLM,0.31673669815063477,0.0072181633415065605,166
550,500,250,200,1,66.00323256762996,AT,0.1921224594116211,0.032013338239175765,127
551,500,250,200,1,66.00323256762996,LLM,0.22415804862976074,0.03067197151689185,124
552,500,250,200,1,0,AT,0.2731945514678955,0.00703132681744564,187
553,500,250,200,1,0,LLM,0.3332343101501465,0.0070213434282156316,186
554,500,250,200,1,65.3320472534061,AT,0.19964075088500977,0.035535822690536616,134
555,500,250,200,1,65.3320472534061,LLM,0.23566627502441406,0.03348637758685321,127
556,500,250,200,1,0,AT,0.257183313369751,0.006684157479319134,168
557,500,250,200,1,0,LLM,0.30721497535705566,0.00669377446534795,170
558,500,250,200,1,70.07196670913146,AT,0.19914007186889648,0.03135688832479782,126
559,500,250,200,1,70.07196670913146,LLM,0.23366570472717285,0.029382827937185288,122
560,500,250,200,1,0,AT,0.25017595291137695,0.007369770253937972,178
561,500,250,200,1,0,LLM,0.3402411937713623,0.007469572996857635,184
562,500,250,200,1,58.84064769284689,AT,0.18362975120544434,0.0301113143186756,124
563,500,250,200,1,58.84064769284689,LLM,0.23516559600830078,0.027900873021450855,124
564,500,250,200,1,0,AT,0.28670239448547363,0.006782370928023795,189
565,500,250,200,1,0,LLM,0.3492462635040283,0.006782136478321731,190
566,500,250,200,1,78.05459191252285,AT,0.16962146759033203,0.035113257050371,118
567,500,250,200,1,78.05459191252285,LLM,0.2391672134399414,0.03339525383935941,125
568,500,250,200,1,0,AT,0.2877037525177002,0.007440428012730264,184
569,500,250,200,1,0,LLM,0.31423187255859375,0.007253150482052142,172
570,500,250,200,1,67.72589574304524,AT,0.19463801383972168,0.037528860536959446,128
571,500,250,200,1,67.72589574304524,LLM,0.21364951133728027,0.03511248606180428,118
572,500,250,200,1,0,AT,0.2296757698059082,0.007668049417418702,150
573,500,250,200,1,0,LLM,0.2896907329559326,0.00793448285490071,163
574,500,250,200,1,77.42555074391632,AT,0.20714616775512695,0.03564965788590332,127
575,500,250,200,1,77.42555074391632,LLM,0.24617433547973633,0.03398556062494581,122
576,500,250,200,1,0,AT,0.2686893939971924,0.00680443858138667,171
577,500,250,200,1,0,LLM,0.31722426414489746,0.006797418422937337,172
578,500,250,200,1,85.7807791182632,AT,0.19614005088806152,0.05072534753520745,126
579,500,250,200,1,85.7807791182632,LLM,0.22515869140625,0.04926552711578391,120
580,500,250,200,1,0,AT,0.23262739181518555,0.007671555196734902,159
581,500,250,200,1,0,LLM,0.2821977138519287,0.007667903174600252,159
582,500,250,200,1,67.7045085762432,AT,0.17912673950195312,0.02744204753837583,119
583,500,250,200,1,67.7045085762432,LLM,0.21214938163757324,0.025691300151885445,118
584,500,250,200,1,0,AT,0.24567317962646484,0.006574336370900273,160
585,500,250,200,1,0,LLM,0.31272220611572266,0.00655822057463323,167
586,500,250,200,1,55.35175315630595,AT,0.20664477348327637,0.02489389544112832,125
587,500,250,200,1,55.35175315630595,LLM,0.22866296768188477,0.023674287667089837,125
588,500,250,200,1,0,AT,0.24017047882080078,0.007177400503061109,161
589,500,250,200,1,0,LLM,0.3037137985229492,0.0071691072266961515,164
590,500,250,200,1,61.45256799003207,AT,0.2036442756652832,0.029748118737848984,128
591,500,250,200,1,61.45256799003207,LLM,0.23566579818725586,0.028200942553218655,123
592,500,250,200,1,0,AT,0.2461872100830078,0.006763213528242342,156
593,500,250,200,1,0,LLM,0.2826874256134033,0.006763542450958832,155
594,500,250,200,1,63.06352294937889,AT,0.18314313888549805,0.03027664694088682,124
595,500,250,200,1,63.06352294937889,LLM,0.22014212608337402,0.02916017567304685,124
596,500,250,200,1,0,AT,0.24767518043518066,0.007788373345553444,166
597,500,250,200,1,0,LLM,0.3287317752838135,0.0077715878704947144,170
598,500,250,200,1,77.09425589125824,AT,0.1961383819580078,0.03416143176700121,128
599,500,250,200,1,77.09425589125824,LLM,0.20764851570129395,0.03273110295390696,115
600,500,250,200,1,0,AT,0.24066901206970215,0.007031780091182029,156
601,500,250,200,1,0,LLM,0.32272791862487793,0.0069448857494049014,171
602,500,250,200,1,68.86819295294927,AT,0.2036435604095459,0.03152093525348561,125
603,500,250,200,1,68.86819295294927,LLM,0.21465253829956055,0.03003490992214445,115
604,500,250,200,1,0,AT,0.23868107795715332,0.006725328411562809,159
605,500,250,200,1,0,LLM,0.30321407318115234,0.006729010384239455,160
606,500,250,200,1,64.20709112254143,AT,0.19313693046569824,0.025706905975985843,134
607,500,250,200,1,64.20709112254143,LLM,0.2401561737060547,0.02493624680058322,127
608,500,250,200,1,0,AT,0.23566651344299316,0.007151463953735498,160
609,500,250,200,1,0,LLM,0.3357369899749756,0.00706634972017933,188
610,500,250,200,1,65.76479255024455,AT,0.19063544273376465,0.037031842864379126,131
611,500,250,200,1,65.76479255024455,LLM,0.20664668083190918,0.03486334964272466,117
612,500,250,200,1,0,AT,0.24617266654968262,0.007834034392577094,164
613,500,250,200,1,0,LLM,0.3162233829498291,0.007716336763482256,178
614,500,250,200,1,89.54056955043781,AT,0.18162870407104492,0.041256876595539956,126
615,500,250,200,1,89.54056955043781,LLM,0.22465753555297852,0.039318543384958396,122
616,500,250,200,1,0,AT,0.2602066993713379,0.007320769532191187,170
617,500,250,200,1,0,LLM,0.318225622177124,0.007314443581254119,172
618,500,250,200,1,67.34721411055924,AT,0.18313002586364746,0.03360724785014131,124
619,500,250,200,1,67.34721411055924,LLM,0.22465872764587402,0.0313983948545384,121
620,500,250,200,1,0,AT,0.25568079948425293,0.006542759944523613,160
621,500,250,200,1,0,LLM,0.2952079772949219,0.006516081848177969,163
622,500,250,200,1,54.68466634045231,AT,0.19513988494873047,0.03060734193742255,127
623,500,250,200,1,54.68466634045231,LLM,0.22365617752075195,0.02920613217142185,124
624,500,250,200,1,0,AT,0.25368547439575195,0.00755801463501553,175
625,500,250,200,1,0,LLM,0.29871106147766113,0.007839797995619473,163
626,500,250,200,1,55.09740635344043,AT,0.19864201545715332,0.023761352232116856,130
627,500,250,200,1,55.09740635344043,LLM,0.23816776275634766,0.022350093546199604,130
628,500,250,200,1,0,AT,0.24767398834228516,0.007306861476942298,161
629,500,250,200,1,0,LLM,0.2972104549407959,0.007324575755587263,164
630,500,250,200,1,80.5249424096211,AT,0.19563889503479004,0.03955237212331374,128
631,500,250,200,1,80.5249424096211,LLM,0.2366800308227539,0.038088793522021255,118
632,500,250,200,1,0,AT,0.23666763305664062,0.006914905339114766,164
633,500,250,200,1,0,LLM,0.3021996021270752,0.006886860729370429,168
634,500,250,200,1,82.50986497116905,AT,0.18813228607177734,0.04243754630817181,122
635,500,250,200,1,82.50986497116905,LLM,0.213151216506958,0.041615871959115744,121
636,500,250,200,1,0,AT,0.24716973304748535,0.0072689254452205955,157
637,500,250,200,1,0,LLM,0.2751927375793457,0.007291960095167868,155
638,500,250,200,1,59.91868192208926,AT,0.18413162231445312,0.025075217680496285,127
639,500,250,200,1,59.91868192208926,LLM,0.21464967727661133,0.023994438799985824,121
640,500,250,200,1,0,AT,0.22565913200378418,0.007195324063439001,158
641,500,250,200,1,0,LLM,0.2997117042541504,0.007196117580676816,158
642,500,250,200,1,64.01406140031187,AT,0.1866312026977539,0.03021489189009829,118
643,500,250,200,1,64.01406140031187,LLM,0.20964813232421875,0.028542131123505954,116
644,500,250,200,1,0,AT,0.2276611328125,0.0060012580063150845,159
645,500,250,200,1,0,LLM,0.2972238063812256,0.006011882842947768,160
646,500,250,200,1,63.404576980387894,AT,0.16161322593688965,0.0328675311541515,115
647,500,250,200,1,63.404576980387894,LLM,0.23316454887390137,0.03148864284896573,117
648,500,250,200,1,0,AT,0.2206559181213379,0.006459738220778495,150
649,500,250,200,1,0,LLM,0.29370737075805664,0.006873696188585599,162
650,500,250,200,1,66.44907409792465,AT,0.18613338470458984,0.03408222564829797,129
651,500,250,200,1,66.44907409792465,LLM,0.24717307090759277,0.033108313750108864,127
652,500,250,200,1,0,AT,0.24917387962341309,0.006927120931136752,159
653,500,250,200,1,0,LLM,0.2947084903717041,0.006955100123019506,164
654,500,250,200,1,72.44104299323746,AT,0.19764018058776855,0.03615894933007541,132
655,500,250,200,1,72.44104299323746,LLM,0.21865320205688477,0.0346163338859349,123
656,500,250,200,1,0,AT,0.24216175079345703,0.007361363358072064,165
657,500,250,200,1,0,LLM,0.32974743843078613,0.007742229450896505,178
658,500,250,200,1,65.62982559362135,AT,0.20015549659729004,0.03535794645796077,132
659,500,250,200,1,65.62982559362135,LLM,0.2156388759613037,0.03409071877381171,121
660,500,250,200,1,0,AT,0.25217771530151367,0.007824339143848755,161
661,500,250,200,1,0,LLM,0.28420114517211914,0.007832374045326752,161
662,500,250,200,1,64.94863756591572,AT,0.20314288139343262,0.0346092005865987,129
663,500,250,200,1,64.94863756591572,LLM,0.22866106033325195,0.033304261004824774,125
664,500,250,200,1,0,AT,0.2691915035247803,0.007144278066902581,170
665,500,250,200,1,0,LLM,0.30271315574645996,0.007050737264273232,165
666,500,250,200,1,74.56609521997365,AT,0.19013595581054688,0.03330485721365315,123
667,500,250,200,1,74.56609521997365,LLM,0.23366498947143555,0.03195546016516911,124
668,500,250,200,1,0,AT,0.21116161346435547,0.007575105839536988,134
669,500,250,200,1,0,LLM,0.2806980609893799,0.00734157825712007,150
670,500,250,200,1,78.13238359256215,AT,0.2061464786529541,0.037103736609107964,122
671,500,250,200,1,78.13238359256215,LLM,0.2396690845489502,0.03547603914512583,125
672,500,250,200,1,0,AT,0.282712459564209,0.0072408956709142745,174
673,500,250,200,1,0,LLM,0.34874677658081055,0.007247010392219707,176
674,500,250,200,1,63.745045712046554,AT,0.23066234588623047,0.032340753699187,133
675,500,250,200,1,63.745045712046554,LLM,0.23916840553283691,0.02999756104153625,121
676,500,250,200,1,0,AT,0.27869677543640137,0.0065417283041916225,166
677,500,250,200,1,0,LLM,0.33225202560424805,0.006570848569165074,164
678,500,250,200,1,83.47058139291838,AT,0.1936359405517578,0.0374999602667955,118
679,500,250,200,1,83.47058139291838,LLM,0.2421705722808838,0.0361598933992097,125
680,500,250,200,1,0,AT,0.26969099044799805,0.0067592852249530044,164
681,500,250,200,1,0,LLM,0.31622314453125,0.006814245694201694,162
682,500,250,200,1,57.69630484050155,AT,0.21165037155151367,0.026401593255372936,126
683,500,250,200,1,57.69630484050155,LLM,0.2396845817565918,0.023398066231833953,124
684,500,250,200,1,0,AT,0.29471874237060547,0.007307329708885088,176
685,500,250,200,1,0,LLM,0.3357858657836914,0.007311501161264977,176
686,500,250,200,1,70.02684442311292,AT,0.19513821601867676,0.03962266767801993,137
687,500,250,200,1,70.02684442311292,LLM,0.2251591682434082,0.03714080081954706,120
688,500,250,200,1,0,AT,0.24467253684997559,0.006669744505355365,165
689,500,250,200,1,0,LLM,0.3017263412475586,0.0066496464880964916,167
690,500,250,200,1,77.15670289744696,AT,0.19112324714660645,0.04039262148083085,127
691,500,250,200,1,77.15670289744696,LLM,0.21364998817443848,0.038858452247159204,119
692,500,250,200,1,0,AT,0.24617385864257812,0.006466905071681797,164
693,500,250,200,1,0,LLM,0.32272958755493164,0.00646499216740586,165
694,500,250,200,1,61.99274506044265,AT,0.18864655494689941,0.02892162521139925,128
695,500,250,200,1,61.99274506044265,LLM,0.22514557838439941,0.027082200292950952,122
696,500,250,200,1,0,AT,0.21717476844787598,0.006557522572788586,149
697,500,250,200,1,0,LLM,0.29070305824279785,0.006458525369667636,159
698,500,250,200,1,61.59049339535367,AT,0.1771388053894043,0.02687775908581678,120
699,500,250,200,1,61.59049339535367,LLM,0.2521662712097168,0.025412472952312325,122
700,500,250,200,1,0,AT,0.23816728591918945,0.0072131004475171805,161
701,500,250,200,1,0,LLM,0.3067169189453125,0.007025003129009105,173
702,500,250,200,1,53.930589529887946,AT,0.20464634895324707,0.025241488272983167,134
703,500,250,200,1,53.930589529887946,LLM,0.25067567825317383,0.024170442156083542,136
704,500,250,200,1,0,AT,0.25267934799194336,0.007282075368550226,167
705,500,250,200,1,0,LLM,0.2877025604248047,0.007337110170123773,161
706,500,250,200,1,76.35231549170835,AT,0.1866316795349121,0.03866086663167866,125
707,500,250,200,1,76.35231549170835,LLM,0.25317883491516113,0.037552288254506856,127
708,500,250,200,1,0,AT,0.25568151473999023,0.0065683503593954055,179
709,500,250,200,1,0,LLM,0.3072173595428467,0.006543758834903496,175
710,500,250,200,1,52.11571959695136,AT,0.19063377380371094,0.030255953858777593,126
711,500,250,200,1,52.11571959695136,LLM,0.22716069221496582,0.028681943148222613,123
712,500,250,200,1,0,AT,0.24817490577697754,0.006396116912341792,163
713,500,250,200,1,0,LLM,0.27120399475097656,0.00641960816747322,148
714,500,250,200,1,56.95852939021348,AT,0.20164012908935547,0.02936210287519128,123
715,500,250,200,1,56.95852939021348,LLM,0.22866177558898926,0.027302253585185714,125
716,500,250,200,1,0,AT,0.2877037525177002,0.007380591250380856,183
717,500,250,200,1,0,LLM,0.3209106922149658,0.007260201860007573,170
718,500,250,200,1,66.97997219041942,AT,0.21615314483642578,0.03680389837457235,140
719,500,250,200,1,66.97997219041942,LLM,0.24170255661010742,0.034582669025634415,125
720,500,250,200,1,0,AT,0.2812004089355469,0.007574518631795258,177
721,500,250,200,1,0,LLM,0.32222652435302734,0.007567331518366053,179
722,500,250,200,1,69.39239347417114,AT,0.19963884353637695,0.030564377976655368,135
723,500,250,200,1,69.39239347417114,LLM,0.22616076469421387,0.028954166549236653,126
724,500,250,200,1,0,AT,0.2681889533996582,0.00672871600401558,176
725,500,250,200,1,0,LLM,0.3282322883605957,0.006736920100243768,179
726,500,250,200,1,78.03752917306453,AT,0.20014142990112305,0.03909846642294141,132
727,500,250,200,1,78.03752917306453,LLM,0.2251605987548828,0.0364348206401472,121
728,500,250,200,1,0,AT,0.2561800479888916,0.007298546050447468,167
729,500,250,200,1,0,LLM,0.30271410942077637,0.007297520068030064,166
730,500,250,200,1,75.71964656364247,AT,0.18964219093322754,0.035579091244981494,129
731,500,250,200,1,75.71964656364247,LLM,0.2351670265197754,0.0335354985741121,125
732,500,250,200,1,0,AT,0.2511720657348633,0.006549804882388368,167
733,500,250,200,1,0,LLM,0.2922062873840332,0.006507384338708077,159
734,500,250,200,1,63.627773625517406,AT,0.1966392993927002,0.03122623427967843,123
735,500,250,200,1,63.627773625517406,LLM,0.21616864204406738,0.029849043871218443,121
736,500,250,200,1,0,AT,0.2561812400817871,0.007363006205128897,175
737,500,250,200,1,0,LLM,0.3232285976409912,0.007358209556705743,179
738,500,250,200,1,54.703983309473706,AT,0.19113469123840332,0.027912100995492403,127
739,500,250,200,1,54.703983309473706,LLM,0.255695104598999,0.026228533239569106,133
740,500,250,200,1,0,AT,0.26218509674072266,0.00689983630920954,168
741,500,250,200,1,0,LLM,0.3232278823852539,0.006891504988160022,169
742,500,250,200,1,60.38452838096486,AT,0.18513131141662598,0.03119539383157641,118
743,500,250,200,1,60.38452838096486,LLM,0.21915411949157715,0.029468671024363097,120
744,500,250,200,1,0,AT,0.24016952514648438,0.0075193431339210075,166
745,500,250,200,1,0,LLM,0.3062145709991455,0.007494940071604349,166
746,500,250,200,1,72.16866550280909,AT,0.1961371898651123,0.033699543816578505,127
747,500,250,200,1,72.16866550280909,LLM,0.22415852546691895,0.03180701269970107,124
748,500,250,200,1,0,AT,0.24967646598815918,0.006910186585599604,174
749,500,250,200,1,0,LLM,0.30071187019348145,0.0074443125887710074,160
750,500,250,200,1,67.97876971755507,AT,0.18062877655029297,0.030015160736994718,126
751,500,250,200,1,67.97876971755507,LLM,0.22665882110595703,0.02776876564225574,124
752,500,250,200,1,0,AT,0.2301623821258545,0.006716399933756004,155
753,500,250,200,1,0,LLM,0.299710750579834,0.006707192721586975,160
754,500,250,200,1,59.8828332750877,AT,0.20464611053466797,0.026709506359381196,129
755,500,250,200,1,59.8828332750877,LLM,0.22717833518981934,0.025587343794075193,126
756,500,250,200,1,0,AT,0.24967551231384277,0.006485493438632615,168
757,500,250,200,1,0,LLM,0.28870558738708496,0.00647811961078932,167
758,500,250,200,1,78.34191804317715,AT,0.1916341781616211,0.03525677279246195,122
759,500,250,200,1,78.34191804317715,LLM,0.23566651344299316,0.033754792511742814,120
760,500,250,200,1,0,AT,0.26018452644348145,0.0068841497175718335,174
761,500,250,200,1,0,LLM,0.31522178649902344,0.006888000010690714,176
762,500,250,200,1,82.67439592276473,AT,0.19263648986816406,0.03708797898240765,121
763,500,250,200,1,82.67439592276473,LLM,0.21465086936950684,0.03487170315512158,120
764,500,250,200,1,0,AT,0.22516155242919922,0.00781749301043486,158
765,500,250,200,1,0,LLM,0.3112175464630127,0.00775192975436902,162
766,500,250,200,1,73.55394357331106,AT,0.1851329803466797,0.03562349681738655,130
